id_client,nom_complet,email,tranche_age,sexe,ville,segment_client,canal_acquisition,region
C04654,Mehdi Haddad,mehdi.haddad516@hotmail.com,,f,Agadir,Gold,Instagram,Souss-Massa
C01305,Sanaa Idrissi,sanaa.idrissi605@hotmail.com,,m,Meknès,Gold,Instagram,Fès-Meknès
C00823,Imane Jebli,imane.jebli130@outlook.com,65+,m,Fès,Gold,Instagram,Fès-Meknès
C03028,Sanaa Chraibi,,25-34,m,Oujda,Gold,Direct,Oriental
C00825,Sanaa Alami,sanaa.alami444@gmail.com,,f,tanger,Silver,Direct,
C03813,Omar Chraibi,omar.chraibi34@hotmail.com,65+,m,Agadir,Gold,Instagram,Souss-Massa
C03970,Youssef Ghazali,youssef.ghazali994@gmail.com,65+,m,Fès,Gold,Google,Fès-Meknès
C02971,Khadija Alami,khadija.alami774@hotmail.com,,m,Rabat,Bronze,Google,Rabat-Salé-Kénitra
C01114,Anas Ghazali,anas.ghazali588@hotmail.com,25-34,m,tanger,Gold,Facebook,
C03689,Omar Jebli,omar.jebli256@hotmail.com,,f,Oujda,Gold,Google,Oriental
C01482,Mehdi Bennani,mehdi.bennani152@yahoo.fr,,m,Agadir,Silver,Facebook,Souss-Massa
C02588,Imane El Fassi,,,f,TNG,Gold,Direct,
C02770,Sanaa Ghazali,sanaa.ghazali102@gmail.com,,m,Agadir,Gold,Google,Souss-Massa
C04395,Omar Ghazali,omar.ghazali122@hotmail.com,55-64,f,Fès,Gold,Facebook,Fès-Meknès
C01865,Sanaa Kabbaj,,65+,f,Marrakech,Gold,Google,Marrakech-Safi
C02740,Omar El Fassi,,65+,f,Marrakech,Bronze,Facebook,Marrakech-Safi
C03803,Fatima Bennani,fatima.bennani99@hotmail.com,25-34,f,Oujda,Gold,Direct,Oriental
C03171,Anas Bennani,anas.bennani856@yahoo.fr,65+,m,Meknès,Gold,Facebook,Fès-Meknès
C03051,Youssef Kabbaj,youssef.kabbaj738@gmail.com,55-64,m,Meknès,Silver,Google,Fès-Meknès
C03579,Omar Idrissi,omar.idrissi68@gmail.com,,f,Oujda,Gold,Facebook,Oriental
C00061,Ahmed Alami,ahmed.alami289@outlook.com,65+,f,Casablanca,Gold,Instagram,Casablanca-Settat
C04664,Zineb Ghazali,zineb.ghazali51@outlook.com,,m,Marrakech,Gold,Google,Marrakech-Safi
C01433,Khadija El Fassi,,65+,f,Agadir,Silver,Instagram,Souss-Massa
C01693,Omar Bennani,omar.bennani295@yahoo.fr,65+,f,Meknès,Gold,Direct,Fès-Meknès
C01568,Ahmed Bennani,ahmed.bennani125@yahoo.fr,,m,Meknès,Gold,Instagram,Fès-Meknès
C00458,Mehdi Idrissi,,,f,Meknès,Gold,Instagram,Fès-Meknès
C03937,Zineb El Fassi,,,f,Agadir,Gold,Direct,Souss-Massa
C00141,Imane Bennani,imane.bennani235@outlook.com,65+,m,Marrakech,Gold,Google,Marrakech-Safi
C02562,Fatima Kabbaj,fatima.kabbaj849@yahoo.fr,55-64,m,Fès,Gold,Direct,Fès-Meknès
C04187,Youssef Drissi,youssef.drissi157@hotmail.com,,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C02772,Imane El Fassi,,65+,f,Meknès,Gold,Direct,Fès-Meknès
C01124,Omar Chraibi,omar.chraibi146@yahoo.fr,65+,f,Fès,Gold,Google,Fès-Meknès
C04868,Fatima Drissi,fatima.drissi196@yahoo.fr,25-34,f,Fès,Bronze,Google,Fès-Meknès
C03593,Omar El Fassi,,,f,Casablanca,Gold,Direct,Casablanca-Settat
C04722,Sanaa Drissi,sanaa.drissi636@hotmail.com,25-34,m,Marrakech,Gold,Direct,Marrakech-Safi
C01807,Youssef El Fassi,,55-64,f,Oujda,Gold,Instagram,Oriental
C01113,Youssef El Fassi,,,f,Meknès,Gold,Google,Fès-Meknès
C03849,Sanaa Ghazali,sanaa.ghazali647@hotmail.com,35-44,m,Meknès,Gold,Facebook,Fès-Meknès
C01380,Youssef Chraibi,youssef.chraibi145@outlook.com,,f,Agadir,Gold,Facebook,Souss-Massa
C00913,Khadija Drissi,khadija.drissi707@outlook.com,55-64,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C02224,Zineb Bennani,,45-54,m,Meknès,Silver,Facebook,Fès-Meknès
C00030,Khadija Drissi,khadija.drissi141@yahoo.fr,55-64,m,TANGER,Gold,Direct,
C04538,Fatima Drissi,fatima.drissi484@outlook.com,,m,Casablanca,Bronze,Instagram,Casablanca-Settat
C02821,Mehdi Drissi,mehdi.drissi648@yahoo.fr,,f,Fès,Gold,Direct,Fès-Meknès
C03875,Imane Idrissi,imane.idrissi783@hotmail.com,,m,Marrakech,Silver,Facebook,Marrakech-Safi
C02523,Mehdi Chraibi,mehdi.chraibi734@outlook.com,,f,Marrakech,Bronze,Facebook,Marrakech-Safi
C03855,Anas Chraibi,anas.chraibi698@outlook.com,65+,m,Marrakech,Gold,Google,Marrakech-Safi
C01798,Youssef Haddad,youssef.haddad794@outlook.com,,m,Oujda,Gold,Facebook,Oriental
C04389,Fatima Jebli,fatima.jebli667@yahoo.fr,18-24,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C01302,Omar Alami,omar.alami171@gmail.com,65+,m,Tnja,Gold,Google,
C03076,Omar Bennani,omar.bennani408@hotmail.com,,m,Agadir,Gold,Google,Souss-Massa
C00004,Anas Drissi,anas.drissi71@yahoo.fr,65+,m,TANGER,Gold,Instagram,
C03582,Zineb Haddad,zineb.haddad25@hotmail.com,,m,Marrakech,Silver,Instagram,Marrakech-Safi
C01624,Mehdi Idrissi,mehdi.idrissi4@outlook.com,,f,Oujda,Gold,Instagram,Oriental
C04233,Anas Chraibi,anas.chraibi450@outlook.com,65+,m,Fès,Gold,Direct,Fès-Meknès
C00157,Imane Bennani,imane.bennani595@gmail.com,,f,Tnja,Silver,Google,
C01878,Mehdi Jebli,mehdi.jebli672@yahoo.fr,,m,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00889,Anas Haddad,anas.haddad932@yahoo.fr,65+,f,Oujda,Gold,Instagram,Oriental
C04397,Khadija Idrissi,khadija.idrissi455@gmail.com,,f,Fès,Gold,Direct,Fès-Meknès
C04589,Youssef Alami,youssef.alami312@outlook.com,35-44,m,Meknès,Gold,Direct,Fès-Meknès
C04491,Zineb Jebli,zineb.jebli208@gmail.com,65+,m,Casablanca,Bronze,Facebook,Casablanca-Settat
C04662,Sanaa Idrissi,sanaa.idrissi854@yahoo.fr,45-54,f,Marrakech,Bronze,Google,Marrakech-Safi
C04784,Omar Haddad,omar.haddad116@outlook.com,55-64,m,Rabat,Bronze,Instagram,Rabat-Salé-Kénitra
C02535,Zineb Haddad,zineb.haddad127@outlook.com,,f,TNG,Gold,Direct,
C00527,Mehdi Idrissi,mehdi.idrissi706@outlook.com,,m,Meknès,Gold,Facebook,Fès-Meknès
C03708,Zineb El Fassi,,25-34,f,Oujda,Gold,Instagram,Oriental
C00641,Khadija Alami,khadija.alami193@yahoo.fr,45-54,m,Agadir,Gold,Direct,Souss-Massa
C03820,Ahmed Bennani,ahmed.bennani68@yahoo.fr,18-24,f,Fès,Bronze,Instagram,Fès-Meknès
C02109,Khadija Jebli,khadija.jebli605@gmail.com,,f,Fès,Gold,Facebook,Fès-Meknès
C02752,Youssef Alami,youssef.alami389@gmail.com,35-44,f,tanger,Gold,Google,
C02355,Imane Drissi,imane.drissi322@hotmail.com,,f,TNG,Gold,Google,
C01861,Ahmed Idrissi,ahmed.idrissi818@gmail.com,35-44,f,Oujda,Silver,Instagram,Oriental
C02326,Ahmed Alami,ahmed.alami980@hotmail.com,45-54,m,Fès,Gold,Direct,Fès-Meknès
C01023,Imane El Fassi,,18-24,m,Casablanca,Bronze,Facebook,Casablanca-Settat
C04051,Youssef Alami,youssef.alami710@outlook.com,,f,Casablanca,Gold,Instagram,Casablanca-Settat
C04549,Youssef Jebli,youssef.jebli464@outlook.com,55-64,f,Agadir,Gold,Google,Souss-Massa
C02135,Fatima Kabbaj,fatima.kabbaj729@gmail.com,,m,Fès,Gold,Google,Fès-Meknès
C00411,Khadija Kabbaj,khadija.kabbaj466@yahoo.fr,35-44,m,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C02546,Mehdi Ghazali,mehdi.ghazali475@outlook.com,55-64,f,Fès,Silver,Direct,Fès-Meknès
C03065,Fatima Haddad,fatima.haddad284@outlook.com,25-34,f,Marrakech,Gold,Instagram,Marrakech-Safi
C04930,Mehdi El Fassi,,65+,m,tanger,Gold,Google,
C03865,Omar Alami,omar.alami640@yahoo.fr,,f,Fès,Bronze,Google,Fès-Meknès
C03565,Sanaa Drissi,sanaa.drissi810@gmail.com,65+,f,Fès,Gold,Facebook,Fès-Meknès
C00007,Ahmed Idrissi,ahmed.idrissi868@outlook.com,,f,Marrakech,Gold,Instagram,Marrakech-Safi
C02136,Anas Ghazali,anas.ghazali904@gmail.com,35-44,m,Agadir,Gold,Direct,Souss-Massa
C01567,Khadija Ghazali,khadija.ghazali92@hotmail.com,25-34,m,TANGER,Gold,Direct,
C01561,Anas Kabbaj,anas.kabbaj742@outlook.com,18-24,f,Agadir,Gold,Facebook,Souss-Massa
C01437,Sanaa Kabbaj,sanaa.kabbaj484@hotmail.com,,f,Rabat,Silver,Facebook,Rabat-Salé-Kénitra
C01678,Omar Drissi,omar.drissi404@yahoo.fr,65+,m,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C01846,Mehdi Alami,mehdi.alami723@hotmail.com,18-24,f,TNG,Gold,Direct,
C02741,Ahmed Alami,ahmed.alami467@yahoo.fr,,f,Meknès,Gold,Google,Fès-Meknès
C04018,Mehdi Drissi,mehdi.drissi251@hotmail.com,35-44,f,Meknès,Gold,Google,Fès-Meknès
C00554,Ahmed Ghazali,ahmed.ghazali533@yahoo.fr,25-34,f,Meknès,Gold,Facebook,Fès-Meknès
C02306,Zineb Haddad,zineb.haddad490@yahoo.fr,,m,Fès,Silver,Direct,Fès-Meknès
C04188,Youssef Bennani,youssef.bennani303@hotmail.com,65+,m,Fès,Silver,Direct,Fès-Meknès
C03495,Khadija El Fassi,,18-24,m,Marrakech,Gold,Facebook,Marrakech-Safi
C03024,Anas Alami,anas.alami495@hotmail.com,45-54,m,Casablanca,Bronze,Direct,Casablanca-Settat
C01334,Mehdi Ghazali,mehdi.ghazali799@gmail.com,25-34,f,Marrakech,Gold,Facebook,Marrakech-Safi
C00137,Anas Idrissi,anas.idrissi808@hotmail.com,,m,Meknès,Gold,Google,Fès-Meknès
C02093,Zineb Bennani,zineb.bennani691@yahoo.fr,,f,Tnja,Gold,Direct,
C02079,Omar Ghazali,omar.ghazali215@hotmail.com,65+,f,Fès,Bronze,Google,Fès-Meknès
C00894,Mehdi Alami,mehdi.alami770@hotmail.com,65+,m,Oujda,Gold,Facebook,Oriental
C03243,Zineb Alami,zineb.alami203@outlook.com,,f,Rabat,Silver,Facebook,Rabat-Salé-Kénitra
C02503,Youssef Drissi,youssef.drissi292@outlook.com,65+,m,tanger,Silver,Facebook,
C02618,Sanaa Kabbaj,sanaa.kabbaj227@hotmail.com,65+,f,Tnja,Gold,Google,
C01580,Omar Ghazali,omar.ghazali773@hotmail.com,55-64,f,Marrakech,Gold,Direct,Marrakech-Safi
C04386,Ahmed Idrissi,ahmed.idrissi636@gmail.com,65+,m,Agadir,Gold,Google,Souss-Massa
C02167,Sanaa Kabbaj,sanaa.kabbaj349@gmail.com,65+,f,Oujda,Bronze,Direct,Oriental
C04040,Anas Jebli,anas.jebli966@yahoo.fr,65+,f,TANGER,Gold,Facebook,
C00049,Imane Jebli,imane.jebli397@gmail.com,65+,f,Meknès,Gold,Google,Fès-Meknès
C01555,Zineb Idrissi,zineb.idrissi202@gmail.com,65+,m,Agadir,Gold,Direct,Souss-Massa
C04385,Zineb Drissi,zineb.drissi934@yahoo.fr,45-54,f,Meknès,Gold,Direct,Fès-Meknès
C01569,Sanaa Bennani,,18-24,f,Casablanca,Bronze,Facebook,Casablanca-Settat
C01152,Ahmed Drissi,ahmed.drissi68@hotmail.com,65+,f,Meknès,Gold,Direct,Fès-Meknès
C02729,Fatima Alami,fatima.alami825@gmail.com,,m,Casablanca,Gold,Google,Casablanca-Settat
C02747,Imane Idrissi,imane.idrissi640@yahoo.fr,65+,m,Fès,Gold,Facebook,Fès-Meknès
C00844,Zineb Jebli,zineb.jebli880@gmail.com,65+,m,TNG,Silver,Google,
C00279,Ahmed Jebli,ahmed.jebli819@outlook.com,65+,f,Marrakech,Gold,Direct,Marrakech-Safi
C03047,Khadija Kabbaj,khadija.kabbaj763@yahoo.fr,18-24,m,Meknès,Silver,Instagram,Fès-Meknès
C03522,Omar Drissi,omar.drissi503@hotmail.com,55-64,m,Agadir,Gold,Facebook,Souss-Massa
C02959,Anas El Fassi,,55-64,m,tanger,Gold,Instagram,
C02699,Fatima El Fassi,,35-44,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C00528,Khadija Idrissi,khadija.idrissi485@gmail.com,,f,Oujda,Gold,Instagram,Oriental
C01719,Imane Drissi,imane.drissi967@yahoo.fr,35-44,m,Marrakech,Gold,Google,Marrakech-Safi
C50930,Youssef Alami,youssef.alami178@gmail.com,55-64,m,Rabat,Silver,Instagram,Rabat-Salé-Kénitra
C02722,Imane Bennani,imane.bennani909@yahoo.fr,25-34,f,Agadir,Gold,Facebook,Souss-Massa
C03074,Ahmed Drissi,ahmed.drissi230@gmail.com,65+,f,Agadir,Gold,Direct,Souss-Massa
C03874,Omar Drissi,omar.drissi909@hotmail.com,<18,m,Oujda,Gold,Direct,Oriental
C04678,Zineb Chraibi,zineb.chraibi353@yahoo.fr,,m,Marrakech,Bronze,Instagram,Marrakech-Safi
C03037,Mehdi Kabbaj,mehdi.kabbaj603@gmail.com,65+,m,Fès,Gold,Facebook,Fès-Meknès
C00566,Sanaa Drissi,sanaa.drissi313@outlook.com,,m,Oujda,Gold,Google,Oriental
C02017,Sanaa Haddad,sanaa.haddad737@yahoo.fr,,m,Fès,Gold,Direct,Fès-Meknès
C01516,Imane Jebli,imane.jebli492@yahoo.fr,35-44,f,Oujda,Bronze,Direct,Oriental
C04899,Youssef El Fassi,,25-34,f,Fès,Silver,Instagram,Fès-Meknès
C03784,Ahmed El Fassi,,,f,tanger,Bronze,Instagram,
C01679,Omar Bennani,omar.bennani166@gmail.com,65+,f,Marrakech,Gold,Google,Marrakech-Safi
C03823,Fatima Bennani,fatima.bennani121@hotmail.com,65+,m,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C01907,Sanaa Drissi,sanaa.drissi327@outlook.com,,m,Oujda,Gold,Instagram,Oriental
C02189,Zineb Kabbaj,zineb.kabbaj103@yahoo.fr,65+,f,Fès,Bronze,Instagram,Fès-Meknès
C04879,Youssef Drissi,youssef.drissi344@yahoo.fr,55-64,m,Marrakech,Silver,Google,Marrakech-Safi
C03838,Mehdi Alami,mehdi.alami638@outlook.com,65+,m,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C03798,Ahmed Idrissi,ahmed.idrissi259@outlook.com,65+,m,Agadir,Gold,Instagram,Souss-Massa
C03488,Anas Idrissi,anas.idrissi36@hotmail.com,65+,f,Tnja,Bronze,Instagram,
C00887,Sanaa El Fassi,,25-34,f,Casablanca,Bronze,Google,Casablanca-Settat
C01070,Zineb Bennani,zineb.bennani590@gmail.com,25-34,m,Agadir,Gold,Instagram,Souss-Massa
C03888,Imane Jebli,imane.jebli948@outlook.com,35-44,f,Fès,Gold,Google,Fès-Meknès
C04404,Youssef El Fassi,,18-24,f,Tanger,Silver,Instagram,Tanger-Tétouan-Al Hoceïma
C01634,Fatima Kabbaj,fatima.kabbaj458@gmail.com,,m,Fès,Bronze,Google,Fès-Meknès
C04573,Youssef Kabbaj,youssef.kabbaj782@hotmail.com,25-34,m,Marrakech,Bronze,Instagram,Marrakech-Safi
C02696,Sanaa Alami,sanaa.alami144@hotmail.com,65+,m,Agadir,Bronze,Direct,Souss-Massa
C02200,Sanaa Bennani,sanaa.bennani799@gmail.com,45-54,m,Meknès,Gold,Facebook,Fès-Meknès
C00987,Anas Jebli,anas.jebli172@gmail.com,,f,Oujda,Gold,Facebook,Oriental
C01891,Imane Kabbaj,imane.kabbaj103@yahoo.fr,65+,m,Casablanca,Gold,Google,Casablanca-Settat
C01617,Imane Alami,imane.alami9@hotmail.com,45-54,m,Casablanca,Gold,Direct,Casablanca-Settat
C00213,Imane El Fassi,,<18,m,Agadir,Gold,Facebook,Souss-Massa
C04575,Mehdi Chraibi,mehdi.chraibi296@yahoo.fr,55-64,m,Tnja,Gold,Direct,
C00491,Zineb Idrissi,zineb.idrissi55@yahoo.fr,65+,m,Meknès,Gold,Direct,Fès-Meknès
C04741,Imane Kabbaj,imane.kabbaj843@hotmail.com,35-44,m,Tnja,Gold,Facebook,
C00246,Omar Drissi,omar.drissi767@hotmail.com,,m,Fès,Gold,Google,Fès-Meknès
C00708,Fatima Haddad,fatima.haddad787@outlook.com,65+,f,Rabat,Gold,Instagram,Rabat-Salé-Kénitra
C02328,Ahmed Drissi,ahmed.drissi686@hotmail.com,65+,f,Rabat,Silver,Direct,Rabat-Salé-Kénitra
C04837,Mehdi Haddad,mehdi.haddad92@outlook.com,45-54,m,Agadir,Gold,Direct,Souss-Massa
C01294,Youssef Bennani,youssef.bennani213@yahoo.fr,65+,f,Marrakech,Gold,Facebook,Marrakech-Safi
C02780,Anas Ghazali,anas.ghazali584@outlook.com,,m,Meknès,Gold,Direct,Fès-Meknès
C01167,Anas El Fassi,,65+,f,Meknès,Gold,Direct,Fès-Meknès
C03443,Sanaa Idrissi,sanaa.idrissi705@hotmail.com,18-24,f,Fès,Gold,Google,Fès-Meknès
C00238,Zineb Alami,zineb.alami118@hotmail.com,,m,Agadir,Gold,Direct,Souss-Massa
C00401,Youssef Alami,youssef.alami177@gmail.com,65+,m,Casablanca,Gold,Direct,Casablanca-Settat
C04417,Zineb Kabbaj,zineb.kabbaj641@gmail.com,<18,f,Meknès,Gold,Instagram,Fès-Meknès
C02698,Fatima Kabbaj,fatima.kabbaj884@gmail.com,,f,Fès,Gold,Instagram,Fès-Meknès
C01189,Omar Haddad,omar.haddad792@outlook.com,18-24,m,TNG,Gold,Direct,
C01439,Youssef Haddad,youssef.haddad611@yahoo.fr,65+,f,Meknès,Gold,Google,Fès-Meknès
C02313,Zineb El Fassi,,25-34,f,Oujda,Bronze,Facebook,Oriental
C04274,Omar Jebli,omar.jebli83@outlook.com,<18,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C04545,Anas El Fassi,,65+,m,Fès,Gold,Instagram,Fès-Meknès
C00382,Imane Bennani,imane.bennani130@gmail.com,45-54,m,Fès,Gold,Google,Fès-Meknès
C03954,Youssef Alami,youssef.alami851@yahoo.fr,55-64,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00915,Imane Bennani,imane.bennani453@gmail.com,45-54,m,Tanger,Bronze,Direct,Tanger-Tétouan-Al Hoceïma
C03978,Omar Drissi,omar.drissi848@gmail.com,35-44,m,Meknès,Gold,Direct,Fès-Meknès
C00969,Khadija El Fassi,,25-34,f,Agadir,Gold,Google,Souss-Massa
C04717,Mehdi Drissi,mehdi.drissi233@outlook.com,65+,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C04915,Zineb El Fassi,,,m,Marrakech,Silver,Google,Marrakech-Safi
C02830,Imane Idrissi,imane.idrissi194@yahoo.fr,18-24,m,TNG,Gold,Facebook,
C04367,Anas Idrissi,,55-64,f,Meknès,Gold,Direct,Fès-Meknès
C03889,Sanaa Ghazali,sanaa.ghazali253@gmail.com,65+,m,Casablanca,Gold,Instagram,Casablanca-Settat
C01069,Anas Ghazali,anas.ghazali554@yahoo.fr,18-24,m,Casablanca,Gold,Facebook,Casablanca-Settat
C01594,Fatima Haddad,fatima.haddad508@yahoo.fr,65+,f,Fès,Gold,Direct,Fès-Meknès
C01003,Imane Alami,imane.alami893@outlook.com,45-54,f,Agadir,Gold,Facebook,Souss-Massa
C00016,Omar Idrissi,omar.idrissi678@outlook.com,65+,f,Agadir,Gold,Instagram,Souss-Massa
C03124,Zineb Idrissi,zineb.idrissi324@outlook.com,25-34,f,Agadir,Gold,Facebook,Souss-Massa
C00743,Khadija Chraibi,khadija.chraibi91@yahoo.fr,,m,TANGER,Gold,Facebook,
C00659,Imane El Fassi,,65+,m,Oujda,Gold,Facebook,Oriental
C00373,Anas Alami,anas.alami627@outlook.com,65+,m,Tanger,Silver,Instagram,Tanger-Tétouan-Al Hoceïma
C02594,Zineb Bennani,zineb.bennani965@yahoo.fr,,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C00762,Omar El Fassi,,65+,m,Agadir,Silver,Facebook,Souss-Massa
C00409,Imane Jebli,imane.jebli119@gmail.com,65+,f,Agadir,Gold,Instagram,Souss-Massa
C00807,Zineb Drissi,zineb.drissi63@hotmail.com,55-64,f,Rabat,Gold,Facebook,Rabat-Salé-Kénitra
C02647,Imane Idrissi,imane.idrissi750@hotmail.com,,m,Marrakech,Gold,Direct,Marrakech-Safi
C02542,Youssef Chraibi,,,m,Fès,Gold,Instagram,Fès-Meknès
C00999,Fatima Haddad,fatima.haddad843@yahoo.fr,,f,Tnja,Bronze,Facebook,
C04819,Anas Idrissi,anas.idrissi212@outlook.com,65+,f,Fès,Gold,Facebook,Fès-Meknès
C00611,Youssef Haddad,youssef.haddad259@hotmail.com,45-54,f,Oujda,Silver,Instagram,Oriental
C00072,Omar Bennani,omar.bennani355@outlook.com,65+,m,Fès,Silver,Google,Fès-Meknès
C00370,Anas Idrissi,anas.idrissi118@outlook.com,,f,Casablanca,Gold,Direct,Casablanca-Settat
C00422,Imane Kabbaj,imane.kabbaj377@gmail.com,,m,Fès,Gold,Google,Fès-Meknès
C03344,Mehdi Jebli,mehdi.jebli779@gmail.com,,f,Rabat,Silver,Direct,Rabat-Salé-Kénitra
C00225,Youssef Haddad,youssef.haddad110@hotmail.com,65+,f,Rabat,Gold,Direct,Rabat-Salé-Kénitra
C00782,Anas El Fassi,,45-54,f,TNG,Gold,Direct,
C02527,Omar Ghazali,omar.ghazali615@outlook.com,<18,m,Oujda,Bronze,Direct,Oriental
C04667,Ahmed El Fassi,,,f,Agadir,Silver,Facebook,Souss-Massa
C04000,Khadija Alami,khadija.alami778@gmail.com,,f,Fès,Gold,Facebook,Fès-Meknès
C04889,Ahmed Alami,ahmed.alami626@outlook.com,45-54,m,Marrakech,Silver,Google,Marrakech-Safi
C01645,Khadija Bennani,khadija.bennani635@yahoo.fr,55-64,f,tanger,Gold,Direct,
C02285,Khadija Idrissi,khadija.idrissi272@hotmail.com,,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C00367,Fatima Ghazali,fatima.ghazali491@outlook.com,45-54,f,Casablanca,Gold,Instagram,Casablanca-Settat
C03148,Sanaa Bennani,sanaa.bennani817@yahoo.fr,65+,f,Marrakech,Gold,Instagram,Marrakech-Safi
C00304,Fatima Drissi,fatima.drissi162@outlook.com,,m,Marrakech,Gold,Google,Marrakech-Safi
C01958,Youssef Idrissi,youssef.idrissi810@gmail.com,55-64,m,Oujda,Gold,Instagram,Oriental
C01212,Sanaa Haddad,sanaa.haddad98@outlook.com,,m,tanger,Gold,Instagram,
C04149,Sanaa El Fassi,,,m,Fès,Bronze,Instagram,Fès-Meknès
C04255,Mehdi El Fassi,,,f,Casablanca,Gold,Direct,Casablanca-Settat
C00363,Anas Drissi,anas.drissi176@gmail.com,,f,Meknès,Bronze,Direct,Fès-Meknès
C01538,Ahmed Ghazali,ahmed.ghazali495@hotmail.com,45-54,m,Meknès,Gold,Instagram,Fès-Meknès
C01662,Mehdi Chraibi,mehdi.chraibi467@yahoo.fr,,m,Meknès,Gold,Facebook,Fès-Meknès
C03887,Anas Haddad,anas.haddad458@yahoo.fr,,f,Casablanca,Gold,Direct,Casablanca-Settat
C02269,Ahmed Alami,ahmed.alami31@gmail.com,45-54,f,Meknès,Gold,Direct,Fès-Meknès
C02060,Sanaa Jebli,sanaa.jebli902@gmail.com,18-24,f,Oujda,Gold,Google,Oriental
C03421,Khadija Bennani,khadija.bennani383@outlook.com,18-24,m,Casablanca,Gold,Facebook,Casablanca-Settat
C03325,Ahmed Haddad,ahmed.haddad736@yahoo.fr,,f,Agadir,Gold,Instagram,Souss-Massa
C03023,Fatima Ghazali,fatima.ghazali599@gmail.com,,m,Meknès,Gold,Facebook,Fès-Meknès
C03486,Imane Drissi,imane.drissi911@gmail.com,65+,m,Fès,Gold,Direct,Fès-Meknès
C01363,Anas Jebli,anas.jebli527@yahoo.fr,65+,m,Marrakech,Gold,Instagram,Marrakech-Safi
C04513,Youssef Drissi,youssef.drissi547@hotmail.com,45-54,f,Meknès,Gold,Google,Fès-Meknès
C02404,Youssef Idrissi,youssef.idrissi70@outlook.com,65+,f,Rabat,Gold,Google,Rabat-Salé-Kénitra
C04964,Sanaa Alami,sanaa.alami86@gmail.com,,m,Casablanca,Bronze,Facebook,Casablanca-Settat
C04262,Imane Bennani,imane.bennani344@outlook.com,18-24,m,Tnja,Gold,Facebook,
C03454,Fatima Jebli,fatima.jebli125@gmail.com,65+,f,Casablanca,Gold,Facebook,Casablanca-Settat
C04338,Zineb Chraibi,zineb.chraibi961@yahoo.fr,65+,f,Agadir,Gold,Google,Souss-Massa
C03848,Omar El Fassi,,<18,f,Marrakech,Gold,Direct,Marrakech-Safi
C03876,Anas Idrissi,anas.idrissi197@gmail.com,,m,Meknès,Gold,Direct,Fès-Meknès
C01514,Zineb Bennani,zineb.bennani729@hotmail.com,55-64,f,Fès,Gold,Facebook,Fès-Meknès
C02320,Imane Drissi,,,f,Meknès,Gold,Facebook,Fès-Meknès
C00718,Omar Haddad,omar.haddad650@hotmail.com,,m,Tanger,Gold,Direct,Tanger-Tétouan-Al Hoceïma
C00696,Imane Idrissi,imane.idrissi321@outlook.com,35-44,f,Fès,Gold,Facebook,Fès-Meknès
C04368,Youssef El Fassi,,65+,f,Tanger,Gold,Direct,Tanger-Tétouan-Al Hoceïma
C00240,Sanaa Jebli,sanaa.jebli85@gmail.com,45-54,m,Rabat,Gold,Google,Rabat-Salé-Kénitra
C04092,Ahmed Alami,ahmed.alami533@hotmail.com,,m,Marrakech,Gold,Direct,Marrakech-Safi
C04859,Ahmed Chraibi,ahmed.chraibi382@hotmail.com,55-64,m,Marrakech,Gold,Direct,Marrakech-Safi
C03667,Anas Chraibi,,65+,m,Agadir,Gold,Direct,Souss-Massa
C01902,Fatima Drissi,fatima.drissi6@outlook.com,<18,f,Tanger,Bronze,Facebook,Tanger-Tétouan-Al Hoceïma
C02481,Sanaa Haddad,sanaa.haddad325@outlook.com,35-44,f,Marrakech,Gold,Direct,Marrakech-Safi
C04316,Omar El Fassi,,65+,f,Meknès,Silver,Google,Fès-Meknès
C03840,Sanaa Jebli,sanaa.jebli533@hotmail.com,65+,m,Fès,Gold,Facebook,Fès-Meknès
C03690,Imane Alami,imane.alami765@yahoo.fr,18-24,f,Fès,Gold,Facebook,Fès-Meknès
C02379,Zineb Alami,,,f,Oujda,Gold,Instagram,Oriental
C04603,Sanaa Jebli,sanaa.jebli584@outlook.com,25-34,m,Agadir,Bronze,Instagram,Souss-Massa
C02272,Youssef Drissi,youssef.drissi39@yahoo.fr,65+,m,Meknès,Gold,Google,Fès-Meknès
C01746,Anas Chraibi,anas.chraibi57@yahoo.fr,45-54,m,Oujda,Bronze,Instagram,Oriental
C00632,Imane Idrissi,imane.idrissi299@yahoo.fr,25-34,m,Agadir,Gold,Google,Souss-Massa
C04201,Zineb El Fassi,,45-54,f,Agadir,Bronze,Google,Souss-Massa
